barcode,product_name,unit,initial_quantity,purchase_price_iqd,selling_price_iqd,low_stock_alert
6924005785103,طلاس واري,دانە,1000,3350,3750,5
2345471232153,قاعيدةي خامةي كيك,دانە,1000,1350,1750,5
680678192971,شوشة بورجام فرنى خر 2 عدد,دانە,1000,7600,8000,5
8693357176089,بةرداخ ئاو لوناي سادة 6عدد,دانە,1000,6100,6500,5
8693357077478,بةرداخ خر باريل ثاشاباجى 2خةت زةر بةحةفر 6عدد,دانە,1000,9600,10000,5
8693357041417,بنكي يستيكان,دانە,1000,2900,3300,5
8693357027008,بنكي يستيكان,دانە,1000,2900,3300,5
8692952000324,طلاس لوف,دانە,1000,3350,3750,5
8690506062217,سابون زةيتون عسل,دانە,1000,100,500,5
6260393120387,شير بيبيلاك 400طرام رقم 3,دانە,1000,7100,7500,5
8695876201914,توفكي هار ثةيمان 110 ط,دانە,1000,600,1000,5
8695350194282,توفكي هورد,دانە,1000,500,900,5
5900512200583,بةنير كودا,دانە,1000,850,1250,5
5900512200620,بةنير كودا,دانە,1000,850,1250,5
5900512980775,بةنير كودا,دانە,1000,850,1250,5
8690152181713,بةنير بيتزا,دانە,1000,1600,2000,5
8695543003377,بةنير موراتبي,دانە,1000,800,1200,5
8690158121898,ثةنير كرات خر,دانە,1000,2600,3000,5
9300650271135,بةنير كرافت,دانە,1000,1850,2250,5
4008960005987,ثةنير ئوباى شوشة ئةلمانى 300 ط,دانە,1000,4350,4750,5
8697412091584,ذاذى طيايى باكراج 200 ط,دانە,1000,2350,2750,5
6260424800172,بةنير نوبر,دانە,1000,600,1000,5
6281048103159,بةنير بوك شوشة 240 ط,دانە,1000,2100,2500,5
6260482100337,بةنير نةسيم,دانە,1000,800,1200,5
8697433573014,جبن لور,دانە,1000,1350,1750,5
8697412091423,بةنير المسلس,دانە,1000,1599,1999,5
8690158120143,لور تيك سوت كيسة 500 ط,دانە,1000,2600,3000,5
3073780574310,بةنير بةقرة 24 عدد فرنسي,دانە,1000,2800,3200,5
8691837020006,هةفير ثةقلاوة هاستيل 500طرام,دانە,1000,1600,2000,5
675588,قشتة بينار,دانە,1000,600,1000,5
8691130026798,بةنير يورسان,دانە,1000,1350,1750,5
3073780839631,ثةنيري كيري 6عدد,دانە,1000,1600,2000,5
3073780894326,ثةنير كيري 12عدد,دانە,1000,3600,4000,5
6223000020043,بةنير بةقرة مسري,دانە,1000,50,450,5
9415007030324,ثةنير سةقةر قودي 200طرام,دانە,1000,3600,4000,5
5900512999715,بةنير امنتال,دانە,1000,600,1000,5
5900512200637,بةنير يدام,دانە,1000,350,750,5
6281048103135,بةنير بوك 140غرام,دانە,1000,1350,1750,5
3073781050660,بةنير بقرة بلوك 360ط,دانە,1000,4090,4490,5
9066085417745,ثةنير هةثى كاو قاث 150 ط,دانە,1000,2100,2500,5
8690158020399,لبنة تيك سوت 200 ط,دانە,1000,850,1250,5
8690565012673,قشتة بينار 100 ط,دانە,1000,850,1250,5
8690158121713,بةنير بيتزا,دانە,1000,1600,2000,5
4015400457879,سانتي ئولوةيزي دةبل عسل,دانە,1000,2100,2500,5
8690536839605,سانتي مولبيد,دانە,1000,800,1200,5
8690536839995,سانتي مولبيد,دانە,1000,850,1250,5
8692971090177,خامةي بريزيدن شين 200 مل,دانە,1000,1100,1500,5
6260272815038,ماستي دامداران طةورة,دانە,1000,3100,3500,5
6271002110514,قشتة قيمر 250 مل KDD,دانە,1000,600,1000,5
6260502400010,ثةنير توريس قودي ضوار طوشة 900طرام,دانە,1000,3600,4000,5
6260272800072,ماستي دامداران,دانە,1000,1600,2000,5
6260272815762,خامةي دامداران بيفازى 200 ط,دانە,1000,600,1000,5
6260272815403,دوي دامداران 1500 مل,دانە,1000,600,1000,5
6281034007140,باربيكان ليمو شوشة 330 مل,دانە,1000,600,1000,5
8695280330408,شربت تازج,دانە,1000,100,500,5
8695280330804,شربت تازج شوشة كةسك,دانە,1000,100,500,5
8695280330101,شربت تازج,دانە,1000,100,500,5
8695280330125,شربت تازج,دانە,1000,50,450,5
5449000008046,كولا قودي عيراقي 250مل,دانە,1000,100,500,5
6212202021019,سفن قودى 250 مل,دانە,1000,100,500,5
8695280330200,شةربةت تازج 300مل,دانە,1000,100,500,5
4015600296698,ئاريال عسل,دانە,1000,6100,6500,5
8001090105240,ئاريال عسل,دانە,1000,6500,6900,5
8690530204492,كلينس سلثاك تواليت 4 عدد,دانە,1000,1600,2000,5
6294010510008,كلينس ميطاي,دانە,1000,400,800,5
8690530002531,كلينس سيلثاك مةتعةم 20عدد,دانە,1000,600,1000,5
8680417201119,كونفي كلينس,دانە,1000,0,400,5
8697409099067,كلينس مارماريس كيسك 400 عدد,دانە,1000,600,1000,5
8690511125099,معةتةر جلك 4لتر ABC,دانە,1000,5100,5500,5
8690511125754,دةرمان 4لتر ئ بيسي,دانە,1000,4100,4500,5
8690511125112,معةتةر جلك 4لتر ABC,دانە,1000,5100,5500,5
8690511125853,معةتةر جلك 4لتر ABC,دانە,1000,5100,5500,5
6281006482517,سابون لوكس سعودى عادى,دانە,1000,3600,4000,5
6281006480469,سابون لوكس سعودى 6*170 ط,دانە,1000,5600,6000,5
6281006480421,لوكس عسل,دانە,1000,4350,4750,5
6281006480483,سابون لوكس سعودى 6*170 ط,دانە,1000,4350,4750,5
8690451219483,مريشكي 2200غرام طوزدة,دانە,1000,5000,5400,5
4820107352866,مريشكي 2100غرام,دانە,1000,4850,5250,5
2816588016009,مريشكي 1600غرام,دانە,1000,3599,3999,5
6903284410036,سيلاح طةورة,دانە,1000,7600,8000,5
90415081,ريد بول عسل,دانە,1000,1600,2000,5
8690566506089,زبدةي ئوناي كاسة,دانە,1000,350,750,5
8690158020092,جبنةي عنتاب 250غرام,دانە,1000,2600,3000,5
8690158120754,جبن 3 رةنط تيك سوت,دانە,1000,2100,2500,5
8690158002470,بةنيري ديلي مي 250 غرام,دانە,1000,2000,2400,5
8690158020320,بةنير 350 غرام دةرةجة يك,دانە,1000,3600,4000,5
8690158020405,بةنير 200 غرامي,دانە,1000,950,1350,5
8690158000094,بةنير حلوم,دانە,1000,1850,2250,5
6260009113055,لةثكى ايمن كار اصلى,دانە,1000,1100,1500,5
8690158121034,تيك سوت 500غرام,دانە,1000,2600,3000,5
8690158121010,تيك سوت 250غرام,دانە,1000,1600,2000,5
8690158121546,ثةنير تيك سوت هيركرى 200ط,دانە,1000,3100,3500,5
8695543003490,بةنير مورات بي بيتزا 200 ط,دانە,1000,3100,3500,5
8691837020068,هةفير بورةك هاستيل 360غرام,دانە,1000,1350,1750,5
8695543003445,ثةنير موردبي مشللةت 200 ط,دانە,1000,3600,4000,5
8691422800013,بازليا شوشة 680غرام,دانە,1000,1600,2000,5
8691837100098,كنافة,دانە,1000,1600,2000,5
8699847070219,هةفير بةفلاوة,دانە,1000,1600,2000,5
6253503460022,تايطر قودى 250مل,دانە,1000,600,1000,5
6281006422223,كلير,دانە,1000,1600,2000,5
5410076651627,شامثو ثانتين سعودى 400 مل,دانە,1000,3350,3750,5
5410076633982,بان تين عسل عسل,دانە,1000,4100,4500,5
9000100683388,برسيل 1000مل,دانە,1000,2400,2800,5
6926824763157,كيظارك وةردة قودى 400طرام,دانە,1000,600,1000,5
8888026302023,شير الفجر,دانە,1000,600,1000,5
6926824763164,كظاركى ساخ وةردة قودى 400طرام,دانە,1000,1100,1500,5
4820156632674,ثسكيت طاريبالدى طرونا 354طرام,دانە,1000,1600,2000,5
8690547101210,كريم شانتى كنتون كاكاو 150غرام,دانە,1000,1100,1500,5
6953039200047,طلوب وةسةت,دانە,1000,600,1000,5
6260322510234,نايلوني كةبس,دانە,1000,1100,1500,5
6291055000037,نةسوس فالكون 7.74متر*45سم,دانە,1000,1600,2000,5
6938529200066,نايلون شفاف فود ثاك 450مةتر*2000طرام,دانە,1000,7600,8000,5
6291055047001,نايلون شفاف فالكون 45*20.64,دانە,1000,1600,2000,5
6291001001316,كلينس مسافي 5عدد,دانە,1000,6600,7000,5
9550000982116,لةبكي 10 عدد,دانە,1000,1100,1500,5
6291055004202,دةست كيش فالكون شفاف سمول 100 عدد,دانە,1000,6100,6500,5
6903256842674,لةبكي 100 عدد,دانە,1000,9600,10000,5
6291055017929,لةثكى فالكون قايش 100عدد لارج,دانە,1000,4100,4500,5
8698686922918,زةيتوني بي دةنك,دانە,1000,1950,2350,5
8698686924264,زةيتون رةش لوراس ضرمسى شوشة 900طرام,دانە,1000,10600,11000,5
9555070601011,كاستةر ماكوليكس 300طرام,دانە,1000,1100,1500,5
8858888500127,طةلمةشامي قودي,دانە,1000,560,960,5
6260308356030,كةمثوتى طيلاس سحر قودى 420غرام,دانە,1000,1600,2000,5
5352102310996,كاستةرقودى تيارى 300 ط,دانە,1000,1600,2000,5
5413149634893,تايت اريال 6 كيلو,دانە,1000,9600,10000,5
6260503300081,سبزي ئاش كامضين قودى 480ط,دانە,1000,1600,2000,5
6260283200823,سبزي قورمة,دانە,1000,1600,2000,5
6260308340527,مرةباي سحر طةورة,دانە,1000,3050,3450,5
6260308339989,مرةباي سحر طةورة,دانە,1000,3050,3450,5
6260308340077,مرةباي سحر طةورة,دانە,1000,3050,3450,5
6260308340138,مرةباي سحر فراولة 390غرام,دانە,1000,1350,1750,5
6260308340534,مرةباي سحر شوشة 390غرام,دانە,1000,1600,2000,5
6260308340084,مرةباي سحر شوشة 390غرام,دانە,1000,1350,1750,5
6260308340848,مرةباي سحر شوشة 390غرام,دانە,1000,1350,1750,5
6260308341074,مرةباي سحر شوشة 390غرام,دانە,1000,1350,1750,5
6260308340237,مرةباي سحر شوشة 390غرام,دانە,1000,1350,1750,5
6260308339996,مرةباي سحر شوشة 390غرام,دانە,1000,1100,1500,5
6260308341081,مرةباي سحر طةورة,دانە,1000,3050,3450,5
6260308341043,مرةباي سحر,دانە,1000,550,950,5
8697530989350,مرةباي روعة,دانە,1000,600,1000,5
42092698,هنطظين لانطنيس 125غرام,دانە,1000,3100,3500,5
8697422633545,ماجي زير توز,دانە,1000,1600,2000,5
8697422631046,ماجي زير قالب 600طرام,دانە,1000,2850,3250,5
8697550330095,هنطفين تركي,دانە,1000,1950,2350,5
8680407871759,هنطفين تركي,دانە,1000,1950,2350,5
9640001020112,خورمةي كادة,دانە,1000,700,1100,5
8680407870820,مرةباي شوشة,دانە,1000,1100,1500,5
8935025530619,ماسي سافكول طةورة,دانە,1000,2000,2400,5
6260164212211,ماسي شيلانة,دانە,1000,1100,1500,5
8000616001189,ماجي مريشك توز,دانە,1000,1600,2000,5
8690547101012,كاكاو كينتون توز 100 ط,دانە,1000,2100,2500,5
6260503300456,قورم سبزي كام جين قودى 480ط,دانە,1000,1350,1750,5
8993042221231,سابون,دانە,1000,0,400,5
8999999036652,سابون لوكس,دانە,1000,1200,1600,5
6262054400043,ماسي هرير,دانە,1000,850,1250,5
8697480066996,شعري كارتون,دانە,1000,400,800,5
8697480069553,اوسباكي كارتونة,دانە,1000,400,800,5
6260503300012,قورم سبزي كارتون كامجين 400غرام,دانە,1000,1600,2000,5
6260285350038,سبزي هشك دلستان ثاكةت 30طرام,دانە,1000,100,500,5
6260142650523,سركةي سور طةورة 3 لتر,دانە,1000,1100,1500,5
6946714100091,جركي مشك دةفتةري,دانە,1000,100,500,5
6260869301920,كشمش فرجام 280طرام,دانە,1000,1100,1500,5
6939517200037,سةلةي ميشك كوش,دانە,1000,3100,3500,5
6260482100139,بةنير نةسيم,دانە,1000,50,450,5
6260482100597,بةنير نةسيم خامةي,دانە,1000,800,1200,5
8692971410876,شير ئيضيم بضوك 500مل,دانە,1000,1100,1500,5
8936095040190,ماسي 2كيلو,دانە,1000,5100,5500,5
2822442300801,سينط  تركي,دانە,1000,1600,2000,5
7898506324804,ميلاك,دانە,1000,1290,1690,5
6262978300023,هةمبرطر,دانە,1000,1100,1500,5
07898946613063,ميلاك,دانە,1000,1500,1900,5
4823090300210,بسكيت يتالي 24عدد,دانە,1000,4600,5000,5
4823090300197,بسكيت يتالي 24عدد,دانە,1000,4600,5000,5
8681270425971,بسكريم ديفا,دانە,1000,4100,4500,5
8260167301118,معجزة,دانە,1000,350,750,5
8693029700611,كيك تركي 24عدد,دانە,1000,4100,4500,5
8690526031293,بسكيت 393غرام,دانە,1000,1400,1800,5
8690526072234,بسكيت يتي 188غرام,دانە,1000,850,1250,5
8690504035534,ئةلبةني تاني تاني,دانە,1000,1350,1750,5
4600080501013,بسكيت يتالي  عائيلي,دانە,1000,1100,1500,5
8698686924103,زةيتون لوراس 2875غرام,دانە,1000,5100,5500,5
6260715600047,ماسى شىان,دانە,1000,1100,1500,5
8852111021229,ماسي قبدان,دانە,1000,2100,2500,5
8690506408763,صابون ئيظى بةيبى مندالان 90طرام,دانە,1000,100,500,5
8000700000005,سابون دوف 100 طرام,دانە,1000,600,1000,5
8690506045821,سابون فاكس,دانە,1000,600,1000,5
8690506461195,سابون دورو بجوك,دانە,1000,900,1300,5
8697040109156,سابون وليف,دانە,1000,600,1000,5
8690506399320,سابون دورو قالك,دانە,1000,1100,1500,5
8690506464332,سابون دورو,دانە,1000,100,500,5
8690529134007,سابون فريش 600غرام,دانە,1000,1000,1400,5
8690506475864,سابون دورو طةورة,دانە,1000,1400,1800,5
8697901989996,سابون ئوليف,دانە,1000,350,750,5
4015400417491,سانتي ئولوةيس شينو ثيفازى 9 عدد,دانە,1000,1100,1500,5
8697404380023,سانتي روزي,دانە,1000,300,700,5
8690536825509,سانتي مولبد دريز,دانە,1000,350,750,5
8690506404536,كلينس تةر ئيظى 56 عدد,دانە,1000,1100,1500,5
8690579924245,جةي تركي,دانە,1000,400,800,5
8697422639684,ماجي زير توز 10ط*20عدد,دانە,1000,600,1000,5
8690506461652,سابون دورو رةش,دانە,1000,1400,1800,5
8901030515231,لوكس بجوك سعودي,دانە,1000,1350,1750,5
6221048061707,لوكس سبي,دانە,1000,1400,1800,5
8697420533618,كلينس كوم باك,دانە,1000,850,1250,5
8697924592036,كلينس تةر كونفى 110 عدد,دانە,1000,850,1250,5
8680264083241,سابون سائيل هابي,دانە,1000,350,750,5
6262933100026,هنطفين قالك,دانە,1000,1100,1500,5
8697713829985,سابون سايل سيف,دانە,1000,350,750,5
8694965527621,كلينس طول محمدي 100عدد,دانە,1000,800,1200,5
8697924593439,كلينس تةر كونفي 100عدد,دانە,1000,850,1250,5
8697512323820,كلينس تةري عسل,دانە,1000,300,700,5
8690506400286,قولونيا دورو 200 مل,دانە,1000,1100,1500,5
8698778523481,بةبةي دةجبول سيارة,دانە,1000,850,1250,5
6251059515470,دةرمان تةباخ سيترو 750 مل,دانە,1000,2600,3000,5
089686060027,ئةندومى ثوث مى بةرداخ 60طرام,دانە,1000,100,500,5
089686120134,يندومي عسل,دانە,1000,0,400,5
5285000395164,اندومى سعودى كيسة 70 ط,دانە,1000,0,400,5
8693495021890,سابون بروكس,دانە,1000,1100,1500,5
8690536000067,معةتةر جلك بينطو مندالان سثى 3لتر,دانە,1000,3600,4000,5
6251059568667,جل سبلاش ئوردنى كاشى 1500طرام,دانە,1000,5100,5500,5
4084500570825,دةرمان ئاريال جلك,دانە,1000,4100,4500,5
